06/10/2025 14:39:51 Start QTP6: NAVCON
06/10/2025 14:40:28 || 116 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:28 || 118 || Received: || (2-1-3) || MAZE | SNC  | 3 ||   10 |   10 |   1 || 147 ||
06/10/2025 14:40:28 || 110 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   90 |    0 |   0 || 161 ||
06/10/2025 14:40:29 || 111 || Sent:     || (2-2-2) || MAZE | MDPS | 2 ||    0 |    0 |   0 || 162 ||
06/10/2025 14:40:29 || 112 || Sent:     || (2-2-3) || MAZE | MDPS | 3 ||   10 |   10 |   1 || 163 ||
06/10/2025 14:40:29 || 113 || Sent:     || (2-2-4) || MAZE | MDPS | 4 ||    0 |   56 |   0 || 164 ||
06/10/2025 14:40:29 || 114 || Sent:     || (2-3-1) || MAZE | SS   | 1 ||    0 |    0 |   0 || 177 ||
06/10/2025 14:40:29 || 115 || Sent:     || (2-3-2) || MAZE | SS   | 2 ||   10 |    0 |   0 || 178 ||
06/10/2025 14:40:29 || 116 || Received: || (2-1-1) || MAZE | SNC  | 1 ||    0 |    0 |   0 || 145 ||
06/10/2025 14:40:30 || 116 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:30 || 118 || Received: || (2-1-3) || MAZE | SNC  | 3 ||   10 |   10 |   1 || 147 ||
06/10/2025 14:40:30 || 110 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   90 |    0 |   0 || 161 ||
06/10/2025 14:40:30 || 111 || Sent:     || (2-2-2) || MAZE | MDPS | 2 ||    0 |    0 |   0 || 162 ||
06/10/2025 14:40:30 || 112 || Sent:     || (2-2-3) || MAZE | MDPS | 3 ||   10 |   10 |   1 || 163 ||
06/10/2025 14:40:30 || 113 || Sent:     || (2-2-4) || MAZE | MDPS | 4 ||    0 |   61 |   0 || 164 ||
06/10/2025 14:40:30 || 114 || Sent:     || (2-3-1) || MAZE | SS   | 1 ||    0 |    0 |   0 || 177 ||
06/10/2025 14:40:30 || 115 || Sent:     || (2-3-2) || MAZE | SS   | 2 ||   10 |    0 |   0 || 178 ||
06/10/2025 14:40:31 || 116 || Received: || (2-1-1) || MAZE | SNC  | 1 ||    0 |    0 |   0 || 145 ||
06/10/2025 14:40:31 || 116 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:31 || 118 || Received: || (2-1-3) || MAZE | SNC  | 3 ||    0 |    0 |   0 || 147 ||
06/10/2025 14:40:31 || 119 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   90 |    0 |   0 || 161 ||
06/10/2025 14:40:31 || 120 || Sent:     || (2-2-2) || MAZE | MDPS | 2 ||    0 |    0 |   0 || 162 ||
06/10/2025 14:40:32 || 121 || Sent:     || (2-2-3) || MAZE | MDPS | 3 ||    0 |    0 |   0 || 163 ||
06/10/2025 14:40:32 || 122 || Sent:     || (2-2-4) || MAZE | MDPS | 4 ||    0 |   61 |   0 || 164 ||
06/10/2025 14:40:32 || 123 || Sent:     || (2-3-1) || MAZE | SS   | 1 ||    0 |    0 |   0 || 177 ||
06/10/2025 14:40:32 || 124 || Sent:     || (2-3-2) || MAZE | SS   | 2 ||   10 |    0 |   0 || 178 ||
